9300	174.0	0.99	-0.25
9300	175.0	1.64	-0.01
9300	176.0	-0.42	-3.34
9300	177.0	-1.32	-1.19
9310	174.0	0.97	-0.75
9310	175.0	1.6	-0.5
9310	176.0	-0.48	-3.05
9310	177.0	-1.3	-1.19
9320	174.0	1.04	-1.28
9320	175.0	1.58	-1.01
9320	177.0	-1.28	-1.19
9320	178.0	-0.63	-2.95
9330	174.0	1.02	-1.8
9330	175.0	1.64	-1.52
9330	177.0	-1.26	-1.21
9330	178.0	-0.83	-2.92
9340	174.0	1.01	-2.3
9340	175.0	1.66	-2.04
9350	174.0	1.03	-2.84
9350	175.0	1.76	-2.55
9360	174.0	0.96	-3.38
9360	175.0	1.83	-3.11
9370	174.0	0.97	-3.92
9370	175.0	1.83	-3.65
9370	179.0	0.54	-7.41
9370	180.0	-1.09	-6.72
9380	174.0	0.99	-4.48
9380	175.0	1.9	-4.22
9380	179.0	0.47	-7.24
9380	180.0	-1.09	-6.72
9390	174.0	0.95	-5.03
9390	175.0	1.8	-4.76
9390	179.0	0.39	-7.05
9390	180.0	-1.09	-6.72
9400	174.0	0.99	-5.57
9400	175.0	1.76	-5.28
9400	179.0	0.36	-6.9
9400	180.0	-1.09	-6.72
9400	181.0	1.17	-9.88
9400	182.0	1.89	-9.65
9410	174.0	1.05	-6.07
9410	175.0	1.61	-5.79
9410	179.0	0.35	-6.69
9410	180.0	-1.09	-6.72
9410	181.0	1.21	-9.22
9410	182.0	1.92	-9.05
9410	183.0	-1.0	-4.77
9410	184.0	-1.06	-2.53
9410	185.0	-0.88	-1.08
9410	186.0	-0.11	-0.77
9420	174.0	1.0	-6.55
9420	175.0	1.58	-6.22
9420	179.0	0.3	-6.53
9420	180.0	-1.09	-6.72
9420	181.0	1.39	-8.65
9420	182.0	1.98	-8.51
9420	183.0	-0.55	-4.46
9420	184.0	-1.06	-2.53
9420	185.0	-0.86	-1.04
9420	186.0	0.13	-1.28
9420	187.0	1.71	2.67
9420	188.0	3.91	-5.44
9430	174.0	0.98	-7.08
9430	175.0	1.45	-6.7
9430	179.0	0.17	-6.38
9430	180.0	-1.09	-6.72
9430	181.0	1.58	-8.14
9430	182.0	2.15	-7.98
9430	183.0	0.11	-4.04
9430	184.0	-1.06	-2.53
9430	185.0	-0.85	-1.0
9430	186.0	0.39	-1.75
9430	187.0	1.75	2.05
9430	188.0	3.92	-5.15
9440	174.0	0.94	-7.57
9440	175.0	1.33	-7.16
9440	179.0	0.02	-6.23
9440	180.0	-1.09	-6.72
9440	181.0	1.54	-7.67
9440	182.0	2.17	-7.28
9440	183.0	0.64	-3.86
9440	184.0	-1.06	-2.53
9440	185.0	-0.85	-1.0
9440	186.0	0.54	-2.26
9440	187.0	1.81	1.48
9440	188.0	3.98	-4.88
9450	174.0	0.83	-8.09
9450	175.0	1.31	-7.57
9450	179.0	0.05	-6.05
9450	180.0	-1.09	-6.72
9450	181.0	1.58	-7.1
9450	182.0	2.21	-6.76
9450	183.0	1.18	-3.73
9450	184.0	-1.06	-2.53
9450	185.0	-0.87	-1.03
9450	186.0	0.56	-2.82
9450	187.0	1.89	0.91
9450	188.0	4.02	-4.54
9460	174.0	0.8	-8.61
9460	175.0	1.29	-8.06
9460	180.0	-1.09	-6.72
9460	181.0	1.73	-6.55
9460	182.0	2.28	-6.14
9460	183.0	1.73	-3.56
9460	184.0	-1.06	-2.53
9460	185.0	-0.91	-1.07
9460	186.0	0.64	-3.38
9460	187.0	1.9	0.32
9460	189.0	0.25	-5.95
9460	190.0	-1.1	-0.45
9460	192.0	2.07	3.85
