510	20.0	1.06	-4.14
510	21.0	2.18	-0.46
510	23.0	2.11	-4.41
510	24.0	0.44	2.34
510	25.0	-0.45	2.56
510	26.0	3.45	-3.58
520	20.0	1.04	-4.73
520	21.0	2.27	0.38
520	23.0	2.11	-3.65
520	24.0	0.58	2.1
520	25.0	-0.29	2.33
520	26.0	3.43	-3.05
530	20.0	1.07	-5.4
530	21.0	2.25	1.09
530	23.0	1.95	-2.86
530	24.0	0.7	1.88
530	25.0	-0.09	2.1
530	26.0	3.39	-2.57
530	27.0	2.38	-7.98
540	20.0	1.11	-6.11
540	21.0	2.19	1.77
540	23.0	1.86	-2.09
540	24.0	0.72	1.61
540	25.0	0.05	1.83
540	26.0	3.34	-2.06
540	27.0	2.42	-7.33
550	20.0	1.26	-6.86
550	21.0	2.2	2.44
550	23.0	1.87	-1.36
550	24.0	0.76	1.34
550	25.0	0.15	1.52
550	26.0	3.35	-1.55
550	27.0	2.49	-6.7
560	20.0	1.36	-7.58
560	23.0	1.86	-0.6
560	24.0	0.83	1.0
560	25.0	0.27	1.22
560	26.0	3.24	-1.06
560	27.0	2.44	-6.02
570	20.0	1.48	-8.26
570	23.0	1.94	0.1
570	24.0	0.82	0.68
570	25.0	0.26	0.9
570	26.0	3.19	-0.6
570	27.0	2.44	-5.35
580	20.0	1.6	-8.94
580	23.0	2.0	0.84
580	24.0	0.85	0.35
580	25.0	0.3	0.59
580	26.0	3.19	-0.1
580	27.0	2.44	-4.73
590	20.0	1.66	-9.65
590	23.0	2.03	1.61
590	24.0	0.99	0.01
590	25.0	0.27	0.28
590	26.0	3.15	0.4
590	27.0	2.35	-4.08
590	28.0	0.74	3.69
600	23.0	2.23	2.33
600	24.0	1.07	-0.32
600	25.0	0.26	-0.05
600	26.0	3.19	0.88
600	27.0	2.42	-3.44
600	28.0	0.78	3.36
610	24.0	1.13	-0.71
610	25.0	0.3	-0.39
610	26.0	3.22	1.36
610	27.0	2.46	-2.9
610	28.0	0.87	3.03
620	24.0	1.22	-1.08
620	25.0	0.26	-0.78
620	26.0	3.18	1.84
620	27.0	2.44	-2.36
620	28.0	0.92	2.66
630	24.0	1.29	-1.47
630	25.0	0.34	-1.18
630	27.0	2.62	-1.94
630	28.0	0.96	2.31
640	24.0	1.33	-1.82
640	25.0	0.37	-1.57
640	27.0	2.84	-1.61
640	28.0	1.07	1.96
650	24.0	1.42	-2.18
650	25.0	0.42	-1.96
650	27.0	3.04	-1.23
650	28.0	1.11	1.63
660	24.0	1.49	-2.54
660	25.0	0.5	-2.33
660	28.0	1.1	1.26
670	24.0	1.5	-2.91
670	25.0	0.54	-2.74
670	28.0	1.15	0.91
680	24.0	1.54	-3.31
680	25.0	0.66	-3.14
680	28.0	1.2	0.56
690	24.0	1.64	-3.8
690	25.0	0.71	-3.52
690	28.0	1.2	0.2
700	24.0	1.66	-4.26
700	25.0	0.8	-3.9
700	28.0	1.22	-0.14
710	24.0	1.67	-4.72
710	25.0	0.89	-4.27
710	28.0	1.32	-0.53
