0.000000000000000000e+00	0.000000000000000000e+00	3.099999904632568359e+00	-7.139999866485595703e+00
1.000000000000000000e+00	0.000000000000000000e+00	3.140000104904174805e+00	-6.780000209808349609e+00
2.000000000000000000e+00	0.000000000000000000e+00	3.160000085830688477e+00	-6.409999847412109375e+00
3.000000000000000000e+00	0.000000000000000000e+00	3.099999904632568359e+00	-5.960000038146972656e+00
4.000000000000000000e+00	0.000000000000000000e+00	3.059999942779541016e+00	-5.590000152587890625e+00
5.000000000000000000e+00	0.000000000000000000e+00	3.089999914169311523e+00	-5.219999790191650391e+00
6.000000000000000000e+00	0.000000000000000000e+00	3.049999952316284180e+00	-4.820000171661376953e+00
7.000000000000000000e+00	0.000000000000000000e+00	2.980000019073486328e+00	-4.460000038146972656e+00
8.000000000000000000e+00	0.000000000000000000e+00	2.982384443283081055e+00	-4.174790382385253906e+00
9.000000000000000000e+00	0.000000000000000000e+00	2.981070041656494141e+00	-3.863447904586791992e+00
1.000000000000000000e+01	0.000000000000000000e+00	2.958786010742187500e+00	-3.536545276641845703e+00
1.100000000000000000e+01	0.000000000000000000e+00	2.928503274917602539e+00	-3.198873758316040039e+00
1.200000000000000000e+01	0.000000000000000000e+00	2.894864320755004883e+00	-2.855109214782714844e+00
1.300000000000000000e+01	0.000000000000000000e+00	2.861192703247070312e+00	-2.508390188217163086e+00
1.400000000000000000e+01	0.000000000000000000e+00	2.829905748367309570e+00	-2.160481452941894531e+00
1.500000000000000000e+01	0.000000000000000000e+00	2.802678346633911133e+00	-1.812318801879882812e+00
1.600000000000000000e+01	0.000000000000000000e+00	2.780635118484497070e+00	-1.464394569396972656e+00
1.700000000000000000e+01	0.000000000000000000e+00	2.764483213424682617e+00	-1.116974353790283203e+00
1.800000000000000000e+01	0.000000000000000000e+00	2.754620552062988281e+00	-7.702260017395019531e-01
1.900000000000000000e+01	0.000000000000000000e+00	2.751224517822265625e+00	-4.242849349975585938e-01
0.000000000000000000e+00	1.000000000000000000e+00	3.630000114440917969e+00	-7.489999771118164062e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.589999914169311523e+00	-7.110000133514404297e+00
2.000000000000000000e+00	1.000000000000000000e+00	3.650000095367431641e+00	-6.599999904632568359e+00
3.000000000000000000e+00	1.000000000000000000e+00	3.640000104904174805e+00	-6.250000000000000000e+00
4.000000000000000000e+00	1.000000000000000000e+00	3.710000038146972656e+00	-5.780000209808349609e+00
5.000000000000000000e+00	1.000000000000000000e+00	3.640000104904174805e+00	-5.349999904632568359e+00
6.000000000000000000e+00	1.000000000000000000e+00	3.630000114440917969e+00	-5.030000209808349609e+00
7.000000000000000000e+00	1.000000000000000000e+00	3.630000114440917969e+00	-4.679999828338623047e+00
8.000000000000000000e+00	1.000000000000000000e+00	3.678017377853393555e+00	-4.389394283294677734e+00
9.000000000000000000e+00	1.000000000000000000e+00	3.704995870590209961e+00	-4.076154232025146484e+00
1.000000000000000000e+01	1.000000000000000000e+00	3.712752103805541992e+00	-3.743435144424438477e+00
1.100000000000000000e+01	1.000000000000000000e+00	3.710164070129394531e+00	-3.398459672927856445e+00
1.200000000000000000e+01	1.000000000000000000e+00	3.701857089996337891e+00	-3.046610832214355469e+00
1.300000000000000000e+01	1.000000000000000000e+00	3.690845251083374023e+00	-2.691655635833740234e+00
1.400000000000000000e+01	1.000000000000000000e+00	3.679452896118164062e+00	-2.335792541503906250e+00
1.500000000000000000e+01	1.000000000000000000e+00	3.669409036636352539e+00	-1.980243921279907227e+00
1.600000000000000000e+01	1.000000000000000000e+00	3.662004709243774414e+00	-1.625660896301269531e+00
1.700000000000000000e+01	1.000000000000000000e+00	3.658181428909301758e+00	-1.272373199462890625e+00
1.800000000000000000e+01	1.000000000000000000e+00	3.658602237701416016e+00	-9.205422401428222656e-01
1.900000000000000000e+01	1.000000000000000000e+00	3.663712739944458008e+00	-5.702519416809082031e-01
0.000000000000000000e+00	2.000000000000000000e+00	-1.090000033378601074e+00	-6.760000228881835938e+00
1.000000000000000000e+00	2.000000000000000000e+00	-1.090000033378601074e+00	-6.760000228881835938e+00
2.000000000000000000e+00	2.000000000000000000e+00	-1.090000033378601074e+00	-6.760000228881835938e+00
3.000000000000000000e+00	2.000000000000000000e+00	-1.090000033378601074e+00	-6.760000228881835938e+00
4.000000000000000000e+00	2.000000000000000000e+00	-1.090000033378601074e+00	-6.760000228881835938e+00
5.000000000000000000e+00	2.000000000000000000e+00	-1.090000033378601074e+00	-6.760000228881835938e+00
6.000000000000000000e+00	2.000000000000000000e+00	-1.090000033378601074e+00	-6.760000228881835938e+00
7.000000000000000000e+00	2.000000000000000000e+00	-1.090000033378601074e+00	-6.760000228881835938e+00
8.000000000000000000e+00	2.000000000000000000e+00	-1.018665552139282227e+00	-6.752285003662109375e+00
9.000000000000000000e+00	2.000000000000000000e+00	-8.613682389259338379e-01	-6.718670845031738281e+00
1.000000000000000000e+01	2.000000000000000000e+00	-6.222327947616577148e-01	-6.648391246795654297e+00
