9500	180.0	-1.09	-6.72
9500	181.0	2.06	-4.12
9500	182.0	2.55	-3.65
9500	183.0	3.85	-3.55
9500	184.0	-1.18	-2.51
9500	185.0	-0.88	-1.04
9500	186.0	0.81	-5.87
9500	187.0	1.62	-2.24
9500	189.0	0.01	-5.68
9500	190.0	-0.08	-1.86
9500	192.0	2.1	1.29
9500	193.0	0.57	2.26
9500	194.0	1.72	-8.94
9500	195.0	2.24	-9.13
9500	196.0	2.07	3.9
9510	180.0	-1.09	-6.72
9510	181.0	2.12	-3.45
9510	182.0	2.66	-3.03
9510	185.0	-0.86	-1.04
9510	187.0	1.51	-2.89
9510	189.0	-0.04	-5.75
9510	190.0	0.22	-2.46
9510	192.0	2.03	0.57
9510	193.0	0.63	1.51
9510	194.0	1.78	-8.3
9510	195.0	2.31	-8.51
9510	196.0	2.0	3.36
9510	197.0	0.8	-6.49
9510	198.0	-1.31	-2.43
9510	199.0	-1.42	-3.51
9520	180.0	-1.09	-6.72
9520	181.0	2.14	-2.76
9520	182.0	2.7	-2.42
9520	185.0	-0.84	-1.04
9520	187.0	1.46	-3.54
9520	189.0	-0.02	-5.74
9520	190.0	0.54	-2.92
9520	192.0	1.9	0.0
9520	193.0	0.63	0.75
9520	194.0	1.8	-7.81
9520	195.0	2.35	-7.95
9520	196.0	2.05	2.77
9520	197.0	0.72	-7.17
9520	198.0	-1.48	-2.32
9520	199.0	-1.31	-3.57
9530	180.0	-1.09	-6.72
9530	181.0	2.12	-2.17
9530	182.0	2.71	-1.76
9530	185.0	-0.85	-0.99
9530	187.0	1.44	-4.22
9530	189.0	-0.02	-5.74
9530	190.0	0.58	-3.49
9530	192.0	1.77	-0.57
9530	193.0	0.63	0.0
9530	194.0	1.88	-7.26
9530	195.0	2.43	-7.42
9530	196.0	1.97	2.08
9530	197.0	0.68	-7.88
9530	198.0	-1.54	-2.14
9530	199.0	-1.12	-3.53
9540	180.0	-1.11	-6.79
9540	181.0	2.22	-1.52
9540	182.0	2.8	-1.12
9540	185.0	-0.87	-1.0
9540	187.0	1.39	-4.91
9540	189.0	-0.02	-5.74
9540	190.0	0.71	-3.96
9540	192.0	1.64	-1.21
9540	193.0	0.59	-0.73
9540	194.0	1.96	-6.65
9540	195.0	2.48	-6.87
9540	196.0	1.9	1.49
9540	197.0	0.61	-8.45
9540	198.0	-1.7	-2.01
9540	199.0	-1.05	-3.55
9550	180.0	-1.09	-6.73
9550	181.0	2.21	-0.82
9550	182.0	2.81	-0.51
9550	185.0	-0.91	-1.03
9550	187.0	1.35	-5.59
9550	189.0	-0.02	-5.74
9550	190.0	0.83	-4.49
9550	192.0	1.61	-1.93
9550	193.0	0.51	-1.51
9550	194.0	1.98	-6.05
9550	195.0	2.47	-6.2
9550	196.0	1.81	0.87
9550	197.0	0.49	-9.09
9550	199.0	-0.98	-3.66
9550	200.0	2.01	-9.81
9550	201.0	2.78	-9.95
9560	180.0	-1.09	-6.72
9560	181.0	2.16	-0.18
9560	182.0	2.76	0.09
9560	185.0	-0.91	-0.98
9560	187.0	1.3	-6.27
9560	189.0	-0.02	-5.74
9560	190.0	0.87	-5.06
9560	192.0	1.53	-2.53
9560	193.0	0.48	-2.29
9560	194.0	2.04	-5.44
9560	195.0	2.53	-5.6
9560	196.0	1.66	0.32
9560	199.0	-0.74	-3.67
9560	200.0	1.99	-9.27
9560	201.0	2.74	-9.37
9570	180.0	-1.09	-6.72
9570	181.0	2.27	0.47
9570	182.0	2.84	0.81
9570	185.0	-0.91	-0.99
9570	187.0	1.22	-6.91
9570	189.0	-0.02	-5.74
9570	190.0	1.04	-5.49
9570	192.0	1.47	-3.16
9570	193.0	0.49	-3.09
9570	194.0	2.06	-4.85
9570	195.0	2.56	-5.01
9570	196.0	1.57	-0.3
9570	199.0	-0.61	-3.72
9570	200.0	2.06	-8.71
9570	201.0	2.77	-8.83
9580	180.0	-1.09	-6.72
9580	181.0	2.15	1.13
9580	182.0	2.81	1.47
9580	185.0	-0.9	-1.03
9580	187.0	1.25	-7.68
9580	189.0	-0.09	-5.79
9580	190.0	0.88	-6.01
9580	192.0	1.45	-3.85
9580	193.0	0.55	-3.93
9580	194.0	2.09	-4.22
9580	195.0	2.58	-4.42
9580	196.0	1.44	-0.92
9580	199.0	-0.49	-3.89
9580	200.0	2.13	-8.19
9580	201.0	2.84	-8.3
9590	180.0	-1.09	-6.72
9590	181.0	2.13	1.71
9590	182.0	2.81	2.05
9590	185.0	-0.89	-1.05
9590	187.0	1.27	-8.34
9590	190.0	0.81	-6.64
9590	192.0	1.43	-4.52
9590	193.0	0.62	-4.64
9590	194.0	2.16	-3.62
9590	195.0	2.61	-3.85
9590	196.0	1.34	-1.49
9590	199.0	-0.4	-4.02
9590	200.0	2.13	-7.64
9590	201.0	2.84	-7.75
9590	202.0	-0.04	-5.7
9590	203.0	0.94	4.05
9600	180.0	-1.09	-6.72
9600	181.0	2.13	2.37
9600	182.0	2.77	2.62
9600	185.0	-0.88	-1.08
9600	187.0	1.26	-8.9
9600	190.0	0.89	-7.25
9600	192.0	1.44	-5.16
9600	193.0	0.62	-5.51
9600	194.0	2.15	-3.04
9600	195.0	2.59	-3.29
9600	196.0	1.27	-2.12
9600	199.0	-0.31	-4.19
9600	200.0	2.14	-7.03
9600	201.0	2.82	-7.15
9600	202.0	-0.04	-5.7
9600	203.0	1.04	3.55
9610	180.0	-1.09	-6.72
9610	181.0	2.01	3.01
9610	182.0	2.76	3.23
9610	185.0	-0.86	-1.08
9610	187.0	1.39	-9.67
9610	190.0	0.88	-7.88
9610	192.0	1.5	-5.79
9610	193.0	0.63	-6.29
9610	194.0	2.14	-2.5
9610	195.0	2.55	-2.75
9610	196.0	1.16	-2.75
9610	199.0	-0.3	-4.21
9610	200.0	2.12	-6.46
9610	201.0	2.86	-6.58
9610	203.0	0.95	3.07
9610	204.0	-0.12	-5.85
9620	180.0	-1.09	-6.72
9620	185.0	-0.91	-1.0
9620	190.0	0.89	-8.47
9620	192.0	1.59	-6.47
9620	193.0	0.49	-6.99
9620	194.0	2.1	-1.94
9620	195.0	2.51	-2.18
9620	196.0	1.15	-3.37
9620	199.0	-0.3	-4.21
9620	200.0	2.13	-5.9
9620	201.0	2.86	-6.04
9620	203.0	0.91	2.62
9620	204.0	-0.12	-5.85
9630	180.0	-1.09	-6.72
9630	185.0	-0.91	-1.06
9630	190.0	1.01	-9.06
9630	192.0	1.63	-7.19
9630	193.0	0.52	-7.8
9630	194.0	1.99	-1.37
9630	195.0	2.43	-1.59
9630	196.0	1.18	-4.1
9630	199.0	-0.06	-4.27
9630	200.0	2.2	-5.32
9630	201.0	2.79	-5.45
9630	203.0	0.93	2.13
9630	204.0	-0.43	-6.03
9630	205.0	3.5	0.27
9640	180.0	-1.09	-6.72
9640	185.0	-0.94	-1.11
9640	190.0	1.09	-9.65
9640	192.0	1.71	-7.9
9640	193.0	0.47	-8.55
9640	194.0	1.92	-0.83
9640	195.0	2.42	-1.02
9640	196.0	1.23	-4.67
9640	199.0	-0.03	-4.27
9640	200.0	2.15	-4.73
9640	201.0	2.76	-4.87
9640	203.0	0.85	1.67
9640	204.0	-0.62	-6.04
9640	205.0	3.44	-0.23
9650	180.0	-1.11	-6.7
9650	185.0	-0.94	-1.13
9650	192.0	1.84	-8.56
9650	193.0	0.42	-9.37
9650	194.0	1.84	-0.3
9650	195.0	2.38	-0.44
9650	196.0	1.38	-5.3
9650	199.0	-0.03	-4.27
9650	200.0	2.04	-4.16
9650	201.0	2.65	-4.31
9650	203.0	0.83	1.17
9650	204.0	-0.9	-5.92
